queue_ahead,daily_caller,hour,minute,day_of_week,wait_length
0,50,10,23,3,0
0,51,10,25,3,0
0,52,10,43,3,0
0,53,10,44,3,0
0,54,10,49,3,0
0,55,10,50,3,0
0,56,10,50,3,0
0,57,10,51,3,13
0,58,10,51,3,29
0,59,10,52,3,110
1,60,10,53,3,60
0,61,10,55,3,20
0,62,10,57,3,43
0,63,10,58,3,9
0,64,11,1,3,0
0,65,11,3,3,0
0,66,11,5,3,0
0,67,11,13,3,0
0,68,11,18,3,0
0,69,11,18,3,0
0,70,11,20,3,0
0,71,11,21,3,0
0,72,11,27,3,0
0,73,11,31,3,0
0,74,11,32,3,0
0,75,11,34,3,0
0,76,11,34,3,0
0,77,11,38,3,0
0,78,11,48,3,0
0,79,11,50,3,0
0,80,11,50,3,0
0,81,11,51,3,0
0,82,11,55,3,110
1,83,11,56,3,94
0,84,11,59,3,0
0,85,11,59,3,3
0,86,11,59,3,95
0,87,12,12,3,0
0,88,12,12,3,0
0,89,12,12,3,0
0,90,12,13,3,74
0,91,12,14,3,134
0,92,12,18,3,0
0,93,12,19,3,0
0,94,12,19,3,0
0,95,12,29,3,0
0,96,12,31,3,0
0,97,12,32,3,0
0,98,12,32,3,0
0,99,12,39,3,0
0,100,12,45,3,0
0,101,12,46,3,0
0,102,12,46,3,0
0,103,12,48,3,0
0,104,12,51,3,0
0,105,12,52,3,0
0,106,12,59,3,0
0,107,13,0,3,0
0,108,13,0,3,0
0,109,13,5,3,0
0,110,13,6,3,0
0,111,13,6,3,0
0,112,13,8,3,0
0,113,13,10,3,136
0,114,13,14,3,0
0,115,13,17,3,0
0,116,13,17,3,24
0,117,13,21,3,0
0,118,13,21,3,28
0,119,13,23,3,0
0,120,13,24,3,0
0,121,13,27,3,0
0,122,13,29,3,0
0,123,13,34,3,0
0,124,13,38,3,0
0,125,13,41,3,0
0,126,13,46,3,0
0,127,13,49,3,0
0,128,13,50,3,0
0,129,13,50,3,0
0,130,13,53,3,0
0,131,13,55,3,0
0,132,13,57,3,0
0,133,14,1,3,0
0,134,14,9,3,0
0,135,14,12,3,0
0,136,14,15,3,0
0,137,14,18,3,0
0,138,14,19,3,0
0,139,14,20,3,0
0,140,14,23,3,59
0,141,14,28,3,11
0,142,14,28,3,32
1,143,14,28,3,172
0,144,14,37,3,0
0,145,14,37,3,0
0,146,14,38,3,73
0,147,14,42,3,45
0,148,14,43,3,0
0,149,14,47,3,0
0,150,14,47,3,0
0,151,14,54,3,0
0,152,14,59,3,0
0,153,15,2,3,0
0,154,15,5,3,0
0,155,15,6,3,0
0,156,15,8,3,0
0,157,15,9,3,0
0,158,15,12,3,0
0,159,15,13,3,0
0,160,15,16,3,0
0,161,15,17,3,0
0,162,15,19,3,0
0,163,15,23,3,21
0,164,15,25,3,0
0,165,15,31,3,0
0,166,15,34,3,0
0,167,15,34,3,0
0,168,15,34,3,0
0,169,15,35,3,32
0,170,15,38,3,5
0,171,15,41,3,0
0,172,15,43,3,0
0,173,15,45,3,0
0,174,15,46,3,0
0,175,15,47,3,0
0,176,15,48,3,0
0,177,15,52,3,0
0,178,15,59,3,0
0,179,16,3,3,0
0,180,16,6,3,0
0,181,16,12,3,0
0,182,16,21,3,0
0,183,16,21,3,0
0,184,16,21,3,0
0,185,16,28,3,0
0,186,16,32,3,0
0,187,16,33,3,0
0,188,16,36,3,0
0,189,16,37,3,0
0,190,16,43,3,0
0,191,16,46,3,0
0,192,16,46,3,0
0,193,16,48,3,0
0,194,16,56,3,0
0,195,16,58,3,0
0,196,16,59,3,0
0,197,17,4,3,0
0,198,17,9,3,0
0,199,17,10,3,0
0,200,17,11,3,0
0,201,17,13,3,0
0,202,17,15,3,0
0,203,17,20,3,0
0,204,17,23,3,0
0,205,17,23,3,0
0,206,17,28,3,0
0,207,17,34,3,0
0,208,17,34,3,0
0,209,17,37,3,0
0,210,17,43,3,0
0,211,17,43,3,0
0,212,17,53,3,0
0,1,8,0,4,0
0,2,8,6,4,0
0,3,8,7,4,0
0,4,8,11,4,0
0,5,8,11,4,0
0,6,8,12,4,20
0,7,8,15,4,0
0,8,8,15,4,0
0,9,8,18,4,0
0,10,8,19,4,0
0,11,8,23,4,0
0,12,8,25,4,0
0,13,8,28,4,0
0,14,8,30,4,46
0,15,8,40,4,0
0,16,8,43,4,0
0,17,8,44,4,0
0,18,8,50,4,0
0,19,8,50,4,0
0,20,8,53,4,0
0,21,8,54,4,36
0,22,8,56,4,3
0,23,9,7,4,0
0,24,9,7,4,0
0,25,9,9,4,0
0,26,9,11,4,0
0,27,9,11,4,0
0,28,9,14,4,100
0,29,9,17,4,0
0,30,9,18,4,0
0,31,9,19,4,55
0,32,9,20,4,190
1,33,9,22,4,198
1,34,9,25,4,40
0,35,9,28,4,0
0,36,9,32,4,0
0,37,9,34,4,0
0,38,9,47,4,0
0,39,9,51,4,0
0,40,9,52,4,0
0,41,9,55,4,0
0,42,9,59,4,0
0,43,10,4,4,0
0,44,10,7,4,0
0,45,10,13,4,0
0,46,10,15,4,0
0,47,10,18,4,0
0,48,10,21,4,0
0,49,10,24,4,0
0,50,10,28,4,0
0,51,10,34,4,0
0,52,10,41,4,0
0,53,10,41,4,0
0,54,10,43,4,0
0,55,10,44,4,0
0,56,10,53,4,0
0,57,10,58,4,0
0,58,10,59,4,0
0,59,10,59,4,0
0,60,11,1,4,0
0,61,11,4,4,0
0,62,11,4,4,0
0,63,11,5,4,0
0,64,11,6,4,55
0,65,11,7,4,68
0,66,11,9,4,28
0,67,11,17,4,0
0,68,11,18,4,0
0,69,11,20,4,0
0,70,11,20,4,0
0,71,11,27,4,0
0,72,11,29,4,0
0,73,11,30,4,0
0,74,11,31,4,0
0,75,11,37,4,0
0,76,11,43,4,0
0,77,11,46,4,0
0,78,11,50,4,0
0,79,12,2,4,0
0,80,12,11,4,0
0,81,12,18,4,0
0,82,12,18,4,0
0,83,12,26,4,0
0,84,12,36,4,0
0,85,12,38,4,0
0,86,12,41,4,0
0,87,12,42,4,0
0,88,12,42,4,0
0,89,12,49,4,0
0,90,12,50,4,0
0,91,12,53,4,0
0,92,12,54,4,0
0,93,13,2,4,0
0,94,13,6,4,0
0,95,13,7,4,0
0,96,13,10,4,0
0,97,13,12,4,0
0,98,13,15,4,0
0,99,13,22,4,0
0,100,13,24,4,0
0,101,13,27,4,0
0,102,13,28,4,0
0,103,13,29,4,0
0,104,13,31,4,0
0,105,13,31,4,0
0,106,13,35,4,0
0,107,13,36,4,0
0,108,13,38,4,0
0,109,13,38,4,0
0,110,13,39,4,180
0,111,13,45,4,117
0,112,13,55,4,0
0,113,13,55,4,0
0,114,13,55,4,0
0,115,13,57,4,0
0,116,14,5,4,0
0,117,14,12,4,0
0,118,14,28,4,0
0,119,14,34,4,0
0,120,14,36,4,0
0,121,14,38,4,0
0,122,14,38,4,0
0,123,14,40,4,0
0,124,14,43,4,0
0,125,14,50,4,0
0,126,14,51,4,0
0,127,14,52,4,0
0,128,14,54,4,0
0,129,14,55,4,0
0,130,14,55,4,0
0,131,14,58,4,0
0,132,15,0,4,0
0,133,15,10,4,0
0,134,15,11,4,0
0,135,15,12,4,0
0,136,15,15,4,0
0,137,15,15,4,0
0,138,15,17,4,0
0,139,15,21,4,0
0,140,15,24,4,0
0,141,15,24,4,0
0,142,15,26,4,0
0,143,15,30,4,0
0,144,15,32,4,0
0,145,15,32,4,0
0,146,15,33,4,0
0,147,15,33,4,0
0,148,15,38,4,0
0,149,15,42,4,0
0,150,15,45,4,0
0,151,15,48,4,0
0,152,15,51,4,0
0,153,15,51,4,84
1,154,15,52,4,128
0,155,15,55,4,0
0,156,15,57,4,49
1,157,15,57,4,88
1,158,15,58,4,190
0,159,16,2,4,162
1,160,16,2,4,276
1,161,16,6,4,73
0,162,16,7,4,39
0,163,16,9,4,0
0,164,16,13,4,0
0,165,16,15,4,0
0,166,16,17,4,0
0,167,16,17,4,2
0,168,16,22,4,0
0,169,16,23,4,0
0,170,16,29,4,0
0,171,16,30,4,0
0,172,16,30,4,0
0,173,16,31,4,64
0,174,16,36,4,0
0,175,16,37,4,0
0,176,16,38,4,0
0,177,16,42,4,0
0,178,16,46,4,0
0,179,16,49,4,0
0,180,16,55,4,0
0,181,16,59,4,0
0,182,17,5,4,0
0,183,17,7,4,0
0,184,17,10,4,0
0,185,17,11,4,0
0,186,17,19,4,0
0,187,17,24,4,0
0,188,17,26,4,0
0,189,17,30,4,0
0,190,17,33,4,0
0,191,17,34,4,0
0,192,17,35,4,0
0,193,17,43,4,0
0,194,17,51,4,0
0,195,17,51,4,0
0,196,17,53,4,0
0,197,17,53,4,0
0,1,8,0,0,0
0,2,8,0,0,0
0,3,8,4,0,0
0,4,8,7,0,0
0,5,8,7,0,0
0,6,8,10,0,0
0,7,8,13,0,0
0,8,8,14,0,0
0,9,8,16,0,0
0,10,8,17,0,0
0,11,8,23,0,0
0,12,8,25,0,0
0,13,8,26,0,0
0,14,8,29,0,0
0,15,8,30,0,0
0,16,8,32,0,0
0,17,8,33,0,1
0,18,8,40,0,0
0,19,8,43,0,0
0,20,8,44,0,0
0,21,8,46,0,0
0,22,8,52,0,0
0,23,8,54,0,0
0,24,8,55,0,0
0,25,9,2,0,0
0,26,9,4,0,0
0,27,9,7,0,0
0,28,9,11,0,0
0,29,9,13,0,0
0,30,9,17,0,0
0,31,9,17,0,0
0,32,9,18,0,0
0,33,9,18,0,37
0,34,9,24,0,0
0,35,9,28,0,0
0,36,9,31,0,0
0,37,9,31,0,0
0,38,9,36,0,0
0,39,9,37,0,0
0,40,9,41,0,0
0,41,9,44,0,0
0,42,9,45,0,0
0,43,9,47,0,0
0,44,9,47,0,0
0,45,9,53,0,0
0,46,9,54,0,0
0,47,9,56,0,0
0,48,10,2,0,0
0,49,10,11,0,0
0,50,10,13,0,0
0,51,10,16,0,0
0,52,10,17,0,0
0,53,10,22,0,0
0,54,10,31,0,0
0,55,10,31,0,0
0,56,10,32,0,0
0,57,10,32,0,0
0,58,10,34,0,0
0,59,10,35,0,50
1,60,10,36,0,5
0,61,10,38,0,0
0,62,10,40,0,0
0,63,10,40,0,0
0,64,10,44,0,0
0,65,10,46,0,0
0,66,11,2,0,0
0,67,11,5,0,0
0,68,11,7,0,0
0,69,11,8,0,0
0,70,11,10,0,0
0,71,11,12,0,0
0,72,11,20,0,0
0,73,11,25,0,0
0,74,11,29,0,0
0,75,11,41,0,0
0,76,11,42,0,0
0,77,11,43,0,0
0,78,11,44,0,0
0,79,11,46,0,0
0,80,11,47,0,0
0,81,11,49,0,0
0,82,11,51,0,0
0,83,11,51,0,0
0,84,11,51,0,2
0,85,11,59,0,0
0,86,12,1,0,0
0,87,12,3,0,0
0,88,12,4,0,0
0,89,12,5,0,0
0,90,12,14,0,0
0,91,12,29,0,0
0,92,12,34,0,0
0,93,12,40,0,0
0,94,12,40,0,0
0,95,12,42,0,0
0,96,12,43,0,0
0,97,12,47,0,0
0,98,12,49,0,0
0,99,12,57,0,0
0,100,13,0,0,0
0,101,13,1,0,0
0,102,13,1,0,0
0,103,13,2,0,88
1,104,13,3,0,159
0,105,13,13,0,0
0,106,13,15,0,0
0,107,13,15,0,0
0,108,13,20,0,0
0,109,13,22,0,0
0,110,13,27,0,0
0,111,13,28,0,0
0,112,13,35,0,0
0,113,13,36,0,0
0,114,13,42,0,0
0,115,13,44,0,0
0,116,13,50,0,0
0,117,13,51,0,0
0,118,13,52,0,0
0,119,13,54,0,0
0,120,13,57,0,0
0,121,14,2,0,0
0,122,14,3,0,0
0,123,14,10,0,0
0,124,14,13,0,0
0,125,14,14,0,0
0,126,14,15,0,0
0,127,14,31,0,0
0,128,14,33,0,0
0,129,14,43,0,0
0,130,14,44,0,0
0,131,14,49,0,0
0,132,14,54,0,0
0,133,14,55,0,0
0,134,14,58,0,0
0,135,14,59,0,0
0,136,14,59,0,9
0,137,14,59,0,0
0,138,15,0,0,11
1,139,15,0,0,47
0,140,15,16,0,0
0,141,15,16,0,0
0,142,15,20,0,0
0,143,15,29,0,0
0,144,15,31,0,0
0,145,15,33,0,0
0,146,15,34,0,0
0,147,15,47,0,0
0,148,15,58,0,0
0,149,15,59,0,0
0,150,16,2,0,0
0,151,16,4,0,0
0,152,16,6,0,0
0,153,16,7,0,0
0,154,16,10,0,0
0,155,16,15,0,0
0,156,16,16,0,0
0,157,16,30,0,0
0,158,16,30,0,0
0,159,16,34,0,0
0,160,16,34,0,0
0,161,16,37,0,0
0,162,16,42,0,0
0,163,16,42,0,0
0,164,16,47,0,0
0,165,16,50,0,0
0,166,16,55,0,0
0,167,16,56,0,0
0,168,16,57,0,0
0,169,17,2,0,0
0,170,17,7,0,0
0,171,17,11,0,0
0,172,17,18,0,0
0,173,17,23,0,0
0,174,17,26,0,0
0,175,17,32,0,0
0,176,17,33,0,0
0,177,17,34,0,0
0,178,17,36,0,0
0,179,17,37,0,0
0,180,17,37,0,0
0,181,17,39,0,0
0,182,17,41,0,0
0,183,17,42,0,0
0,184,17,43,0,0
0,185,17,44,0,0
0,186,17,44,0,131
0,187,17,48,0,0
0,189,17,53,0,4
0,191,17,55,0,66
0,192,17,57,0,0
0,193,17,59,0,0
0,1,8,0,1,0
0,2,8,2,1,0
0,3,8,3,1,0
0,4,8,3,1,0
0,5,8,4,1,0
0,6,8,5,1,0
0,7,8,5,1,40
1,8,8,5,1,210
0,9,8,12,1,0
0,10,8,14,1,0
0,11,8,15,1,0
0,12,8,16,1,75
0,13,8,19,1,0
0,14,8,25,1,0
0,15,8,27,1,0
0,16,8,27,1,0
0,17,8,29,1,0
0,18,8,31,1,0
0,19,8,33,1,0
0,20,8,34,1,0
0,21,8,39,1,0
0,22,8,46,1,0
0,23,8,49,1,0
0,24,8,50,1,0
0,25,8,57,1,0
0,26,8,57,1,0
0,27,9,2,1,0
0,28,9,2,1,0
0,29,9,3,1,15
1,30,9,3,1,159
0,31,9,6,1,3
0,32,9,8,1,0
0,33,9,9,1,0
0,34,9,10,1,0
0,35,9,22,1,0
0,36,9,23,1,0
0,37,9,24,1,0
0,38,9,27,1,0
0,39,9,27,1,0
0,40,9,27,1,43
0,41,9,29,1,90
1,42,9,29,1,130
0,43,9,33,1,0
0,44,9,38,1,0
0,45,9,40,1,0
0,46,9,49,1,0
0,47,9,50,1,0
0,48,9,52,1,0
0,49,9,53,1,0
0,50,9,57,1,0
0,51,9,57,1,0
0,52,10,6,1,0
0,53,10,6,1,0
0,54,10,10,1,0
0,55,10,11,1,0
0,56,10,13,1,0
0,57,10,19,1,0
0,58,10,32,1,0
0,59,10,36,1,0
0,60,10,38,1,0
0,61,10,43,1,0
0,62,10,45,1,0
0,63,10,46,1,0
0,64,10,49,1,0
0,65,10,52,1,0
0,66,10,53,1,0
0,67,10,55,1,22
0,68,10,56,1,0
0,69,11,2,1,0
0,70,11,7,1,0
0,71,11,9,1,0
0,72,11,16,1,0
0,73,11,19,1,0
0,74,11,20,1,0
0,75,11,20,1,0
0,76,11,29,1,0
0,77,11,29,1,0
0,78,11,29,1,0
0,79,11,32,1,0
0,80,11,34,1,0
0,81,11,39,1,0
0,82,11,40,1,0
0,83,11,41,1,0
0,84,11,47,1,0
0,85,11,47,1,0
0,86,11,50,1,0
0,87,11,56,1,0
0,88,11,57,1,0
0,89,12,1,1,0
0,90,12,5,1,0
0,91,12,8,1,0
0,92,12,8,1,0
0,93,12,8,1,0
0,94,12,10,1,0
0,95,12,12,1,0
0,96,12,13,1,0
0,97,12,15,1,0
0,98,12,21,1,0
0,99,12,22,1,0
0,100,12,24,1,0
0,101,12,26,1,0
0,102,12,31,1,0
0,103,12,36,1,0
0,104,12,38,1,0
0,105,12,39,1,0
0,106,12,40,1,330
1,107,12,41,1,303
2,108,12,45,1,104
0,109,12,49,1,0
0,110,12,51,1,110
1,111,12,52,1,73
0,112,12,53,1,29
0,113,12,54,1,0
0,114,12,56,1,0
0,115,12,57,1,205
1,116,12,58,1,175
2,117,13,0,1,180
0,118,13,7,1,0
0,119,13,12,1,0
0,120,13,17,1,0
0,121,13,19,1,0
0,122,13,21,1,24
0,123,13,21,1,8
0,124,13,21,1,101
1,125,13,23,1,31
0,126,13,26,1,0
0,127,13,31,1,0
0,128,13,32,1,0
0,129,13,37,1,0
0,130,13,38,1,0
0,131,13,44,1,0
0,132,13,46,1,0
0,133,13,47,1,0
0,134,13,47,1,0
0,135,13,47,1,1
0,136,13,49,1,0
0,137,13,50,1,0
0,138,13,53,1,0
0,139,14,3,1,0
0,140,14,5,1,0
0,141,14,6,1,0
0,142,14,11,1,0
0,143,14,12,1,0
0,144,14,12,1,129
0,145,14,16,1,0
0,146,14,18,1,0
0,147,14,21,1,0
0,148,14,25,1,0
0,149,14,28,1,0
0,150,14,29,1,0
0,151,14,33,1,0
0,152,14,33,1,0
0,153,14,37,1,0
0,154,14,37,1,0
0,155,14,38,1,0
0,156,14,39,1,0
0,157,14,43,1,0
0,158,14,46,1,0
0,159,14,49,1,0
0,160,14,50,1,0
0,161,14,57,1,0
0,162,14,58,1,0
0,163,15,3,1,0
0,164,15,6,1,0
0,165,15,12,1,0
0,166,15,16,1,0
0,167,15,17,1,0
0,168,15,18,1,0
0,169,15,18,1,0
0,170,15,22,1,0
0,171,15,29,1,0
0,172,15,31,1,0
0,173,15,32,1,0
0,174,15,33,1,0
0,175,15,34,1,0
0,176,15,35,1,330
1,177,15,39,1,101
2,178,15,39,1,106
0,179,15,43,1,55
0,180,15,45,1,0
0,181,15,47,1,0
0,182,15,48,1,0
0,183,15,49,1,0
0,184,15,50,1,0
0,185,15,53,1,0
0,186,15,55,1,0
0,187,15,58,1,0
0,188,15,58,1,0
0,189,15,59,1,0
0,190,15,59,1,277
1,191,15,59,1,310
2,192,15,59,1,339
3,193,16,1,1,282
4,194,16,1,1,379
1,195,16,6,1,214
2,196,16,6,1,238
2,197,16,8,1,175
3,198,16,9,1,157
2,199,16,10,1,94
3,200,16,10,1,258
1,201,16,12,1,308
2,202,16,12,1,329
2,203,16,12,1,361
0,204,16,19,1,13
0,205,16,27,1,0
0,206,16,30,1,0
0,207,16,46,1,0
0,208,16,47,1,0
0,209,16,48,1,0
0,210,16,48,1,0
0,211,16,52,1,0
0,212,16,53,1,0
0,213,16,57,1,0
0,214,16,58,1,0
0,215,17,9,1,0
0,216,17,15,1,0
0,217,17,16,1,0
0,218,17,19,1,0
0,219,17,34,1,0
0,220,17,34,1,0
0,221,17,37,1,0
0,222,17,53,1,0
0,223,17,54,1,0
0,225,17,58,1,0
0,1,8,0,2,0
0,2,8,7,2,0
0,3,8,7,2,0
0,4,8,9,2,0
0,5,8,15,2,0
0,6,8,16,2,0
0,7,8,16,2,0
0,8,8,20,2,0
0,9,8,22,2,0
0,10,8,26,2,0
0,11,8,27,2,0
0,12,8,28,2,0
0,13,8,33,2,0
0,14,8,33,2,0
0,15,8,34,2,0
0,16,8,38,2,0
0,17,8,39,2,0
0,18,8,42,2,0
0,19,8,42,2,0
0,20,8,44,2,0
0,21,8,48,2,0
0,22,8,53,2,0
0,23,8,54,2,0
0,24,8,54,2,63
0,25,8,57,2,78
0,26,9,1,2,0
0,27,9,2,2,0
0,28,9,6,2,0
0,29,9,7,2,0
0,30,9,8,2,0
0,31,9,11,2,0
0,32,9,12,2,0
0,33,9,18,2,0
0,34,9,19,2,0
0,35,9,27,2,0
0,36,9,27,2,0
0,37,9,29,2,0
0,38,9,30,2,0
0,39,9,34,2,0
0,40,9,41,2,0
0,41,9,47,2,0
0,42,9,47,2,0
0,43,9,49,2,0
0,44,9,52,2,0
0,45,9,54,2,0
0,46,9,57,2,0
0,47,10,6,2,0
0,48,10,8,2,0
0,49,10,12,2,0
0,50,10,14,2,0
0,51,10,21,2,0
0,52,10,22,2,0
0,53,10,22,2,0
0,54,10,25,2,0
0,55,10,26,2,0
0,56,10,27,2,0
0,57,10,30,2,0
0,58,10,35,2,0
0,59,10,35,2,0
0,60,10,37,2,0
0,61,10,41,2,0
0,62,10,44,2,0
0,63,10,45,2,0
0,64,10,47,2,0
0,65,10,49,2,0
0,66,10,53,2,0
0,67,10,59,2,0
0,68,10,59,2,0
0,69,11,0,2,0
0,70,11,2,2,0
0,71,11,4,2,0
0,72,11,5,2,87
0,73,11,12,2,0
0,74,11,14,2,0
0,75,11,16,2,0
0,76,11,18,2,0
0,77,11,22,2,0
0,78,11,31,2,0
0,79,11,32,2,0
0,80,11,32,2,0
0,81,11,33,2,0
0,82,11,34,2,0
0,83,11,36,2,0
0,84,11,36,2,192
0,85,11,42,2,0
0,86,11,48,2,0
0,87,11,53,2,0
0,88,11,56,2,0
0,89,11,58,2,0
0,90,11,58,2,0
0,91,11,58,2,15
1,92,11,58,2,120
1,93,11,59,2,115
0,94,12,5,2,0
0,95,12,9,2,0
0,96,12,11,2,0
0,97,12,14,2,0
0,98,12,20,2,0
0,99,12,20,2,0
0,100,12,23,2,0
0,101,12,25,2,0
0,102,12,26,2,116
1,103,12,26,2,112
0,104,12,29,2,0
0,105,12,29,2,0
0,106,12,31,2,0
0,107,12,38,2,0
0,108,12,38,2,0
0,109,12,40,2,0
0,110,12,40,2,0
0,111,12,41,2,47
0,112,12,43,2,89
1,113,12,43,2,134
2,114,12,44,2,128
1,115,12,45,2,83
0,116,12,47,2,58
0,117,12,50,2,0
0,118,12,54,2,0
0,119,12,54,2,0
0,120,12,57,2,0
0,121,13,0,2,0
0,122,13,3,2,0
0,123,13,11,2,0
0,124,13,13,2,0
0,125,13,17,2,0
0,126,13,19,2,0
0,127,13,20,2,0
0,128,13,21,2,96
0,129,13,36,2,0
0,130,13,41,2,0
0,131,13,43,2,0
0,132,13,48,2,0
0,133,13,50,2,0
0,134,13,51,2,0
0,135,13,55,2,0
0,136,13,57,2,0
0,137,14,0,2,0
0,138,14,6,2,0
0,139,14,6,2,0
0,140,14,7,2,0
0,141,14,15,2,0
0,142,14,15,2,0
0,143,14,15,2,44
0,144,14,19,2,0
0,145,14,23,2,0
0,146,14,29,2,0
0,147,14,31,2,0
0,148,14,39,2,0
0,149,14,40,2,0
0,150,14,43,2,0
0,151,14,47,2,0
0,152,14,47,2,0
0,153,14,48,2,0
0,154,14,49,2,0
0,155,14,49,2,28
0,156,14,53,2,0
0,157,14,55,2,0
0,158,14,55,2,0
0,159,15,0,2,0
0,160,15,6,2,0
0,161,15,6,2,0
0,162,15,7,2,0
0,163,15,11,2,0
0,164,15,13,2,0
0,165,15,18,2,0
0,166,15,20,2,0
0,167,15,22,2,0
0,168,15,23,2,0
0,169,15,23,2,0
0,170,15,27,2,0
0,171,15,34,2,0
0,172,15,37,2,0
0,173,15,41,2,0
0,174,15,41,2,0
0,175,15,43,2,0
0,176,15,46,2,0
0,177,15,46,2,16
0,178,15,50,2,0
0,179,15,50,2,0
0,180,15,51,2,0
0,181,15,51,2,6
0,182,15,52,2,94
0,183,15,56,2,0
0,184,16,9,2,0
0,185,16,10,2,0
0,186,16,13,2,0
0,187,16,14,2,0
0,188,16,18,2,0
0,189,16,24,2,0
0,190,16,28,2,0
0,191,16,34,2,0
0,192,16,35,2,0
0,193,16,36,2,0
0,194,16,38,2,0
0,195,16,40,2,0
0,196,16,44,2,0
0,197,16,47,2,0
0,198,16,48,2,53
0,199,16,51,2,0
0,200,17,3,2,0
0,201,17,10,2,0
0,202,17,12,2,0
0,203,17,12,2,0
0,204,17,13,2,138
0,205,17,17,2,0
0,206,17,19,2,0
0,207,17,21,2,0
0,208,17,25,2,0
0,209,17,29,2,0
0,210,17,33,2,0
0,211,17,35,2,0
0,212,17,51,2,0
0,213,17,52,2,0
0,214,17,53,2,0
0,217,17,56,2,32
0,219,17,59,2,0
0,1,8,0,3,0
0,2,8,0,3,0
0,3,8,6,3,0
0,4,8,10,3,0
0,5,8,11,3,0
0,6,8,11,3,0
0,7,8,12,3,0
0,8,8,12,3,111
1,9,8,12,3,152
0,10,8,16,3,0
0,11,8,19,3,69
0,12,8,21,3,10
0,13,8,21,3,173
1,14,8,24,3,116
0,15,8,34,3,0
0,16,8,36,3,0
0,17,8,41,3,0
0,18,8,41,3,0
0,19,8,42,3,0
0,20,8,43,3,0
0,21,8,46,3,0
0,22,8,52,3,0
0,23,8,53,3,0
0,24,8,54,3,0
0,25,8,56,3,0
0,26,9,1,3,0
0,27,9,4,3,0
0,28,9,5,3,0
0,29,9,9,3,0
0,30,9,9,3,0
0,31,9,14,3,0
0,32,9,16,3,0
0,33,9,25,3,0
0,34,9,26,3,0
0,35,9,27,3,0
0,36,9,28,3,0
0,37,9,30,3,48
1,38,9,30,3,220
1,39,9,32,3,235
0,40,9,38,3,0
0,41,9,40,3,0
0,42,9,40,3,207
1,43,9,41,3,168
0,44,9,47,3,0
0,45,9,48,3,0
0,46,9,54,3,0
0,47,9,55,3,0
0,48,9,55,3,0
0,49,9,57,3,0
0,50,9,58,3,0
0,51,10,2,3,0
0,52,10,4,3,0
0,53,10,5,3,0
0,54,10,6,3,6
0,55,10,9,3,0
0,56,10,15,3,0
0,57,10,17,3,0
0,58,10,27,3,0
0,59,10,30,3,0
0,60,10,34,3,0
0,61,10,35,3,0
0,62,10,35,3,0
0,63,10,36,3,0
0,64,10,43,3,0
0,65,10,46,3,0
0,66,10,46,3,0
0,67,10,49,3,0
0,68,10,51,3,0
0,69,10,55,3,0
0,70,11,3,3,0
0,71,11,4,3,0
0,72,11,10,3,0
0,73,11,12,3,0
0,74,11,12,3,0
0,75,11,13,3,0
0,76,11,18,3,0
0,77,11,28,3,0
0,78,11,30,3,0
0,79,11,36,3,0
0,80,11,37,3,0
0,81,11,37,3,0
0,82,11,41,3,0
0,83,11,44,3,0
0,84,11,53,3,0
0,85,11,59,3,0
0,86,11,59,3,0
0,87,12,4,3,0
0,88,12,12,3,0
0,89,12,15,3,0
0,90,12,22,3,0
0,91,12,23,3,0
0,92,12,26,3,0
0,93,12,28,3,0
0,94,12,32,3,0
0,95,12,32,3,0
0,96,12,33,3,111
0,97,12,42,3,0
0,98,12,42,3,0
0,99,12,46,3,0
0,100,12,47,3,0
0,101,12,55,3,0
0,102,13,2,3,0
0,103,13,5,3,0
0,104,13,9,3,0
0,105,13,11,3,0
0,106,13,16,3,0
0,107,13,21,3,0
0,108,13,27,3,0
0,109,13,29,3,0
0,110,13,32,3,0
0,111,13,32,3,0
0,112,13,37,3,0
0,113,13,42,3,0
0,114,13,44,3,0
0,115,13,45,3,0
0,116,13,46,3,0
0,117,13,49,3,0
0,118,13,52,3,0
0,119,13,53,3,0
0,120,13,54,3,34
0,121,13,55,3,0
0,122,13,57,3,0
0,123,14,0,3,0
0,124,14,0,3,0
0,125,14,9,3,0
0,126,14,9,3,0
0,127,14,10,3,0
0,128,14,13,3,0
0,129,14,14,3,0
0,130,14,23,3,0
0,131,14,26,3,0
0,132,14,27,3,0
0,133,14,42,3,0
0,134,14,50,3,0
0,135,14,52,3,0
0,136,14,57,3,0
0,137,14,58,3,0
0,138,15,2,3,0
0,139,15,2,3,0
0,140,15,7,3,0
0,141,15,10,3,24
0,142,15,13,3,0
0,143,15,16,3,0
0,144,15,17,3,0
0,145,15,17,3,0
0,146,15,23,3,0
0,147,15,25,3,0
0,148,15,26,3,0
0,149,15,37,3,0
0,150,15,38,3,0
0,151,15,45,3,0
0,152,15,46,3,0
0,153,15,47,3,0
0,154,15,48,3,0
0,155,15,50,3,0
0,156,15,52,3,0
0,157,16,0,3,0
0,158,16,5,3,0
0,159,16,20,3,0
0,160,16,21,3,0
0,161,16,23,3,0
0,162,16,24,3,0
0,163,16,24,3,0
0,164,16,27,3,0
0,165,16,28,3,0
0,166,16,33,3,0
0,167,16,34,3,0
0,168,16,34,3,0
0,169,16,35,3,0
0,170,16,36,3,0
0,171,16,37,3,0
0,172,16,37,3,0
0,173,16,45,3,0
